3916,3,150,295,0,0.917,3,17,0,0,0.0179804
3257,1,151,297,0,0.875,3,17,0,0,0.0171569
3630,5,152,299,0,0.958,3,17,0,0,0.0187843
2598,6,153,301,0,1,3,17,0,0,0.0196078
2962,7,154,303,0,0.791,3,17,0,0,0.0155098
2345,4,155,305,0,1,3,17,0,0,0.0196078
1636,1,156,307,0,1.208,3,17,0,0,0.0236863
1896,3,157,309,0,0.667,3,17,0,0,0.0130784
2335,0,158,311,0,0.875,3,17,0,0,0.0171569
1938,2,159,313,0,1,3,17,0,0,0.0196078
1410,7,160,315,0,0.25,3,17,0,0,0.00490196
1613,5,161,317,0,0.875,3,17,0,0,0.0171569
1599,6,162,319,0,0.25,3,17,0,0,0.00490196
128,2,163,321,0,1.042,3,17,0,0,0.0204314
1303,4,164,323,0,0.959,3,17,0,0,0.0188039
1194,1,165,325,0,1,3,17,0,0,0.0196078
1082,3,166,327,0,1,3,17,0,0,0.0196078
503,0,167,329,0,0.916,3,17,0,0,0.0179608
294,2,168,330,0,0.292,4,13,0,0,0.00561538
1810,5,169,333,0,0.875,4,13,0,0,0.0168269
2289,7,170,335,0,0.875,4,13,0,0,0.0168269
1320,6,171,337,0,1,4,13,0,0,0.0192308
1889,0,172,339,0,1.125,3,18,0,0,0.0208333
3649,4,173,341,0,0.291,3,18,0,0,0.00538889
2336,3,174,344,0,1.042,3,18,0,0,0.0192963
1769,2,175,345,0,0.875,3,18,0,0,0.0162037
2498,1,176,347,0,0.958,3,18,0,0,0.0177407
1126,6,177,349,0,1.041,3,18,0,0,0.0192778
1536,7,178,351,0,1.042,3,18,0,0,0.0192963
1541,5,179,353,0,0.917,3,18,0,0,0.0169815
151,2,180,355,0,0.292,3,18,0,0,0.00540741
1041,0,181,357,0,0.958,3,18,0,0,0.0177407
46,1,183,361,0,0.292,3,18,0,0,0,0.0177407
508,4,182,359,0,0.875,3,18,0,0,0.0162037
0.00540741
468,3,184,363,0,0.917,3,18,0,0,0.0169815
485,5,185,365,0,0.541,4,14,0,0,0.00966071
2591,7,186,367,0,1.042,4,14,0,0,0.0186071
3492,6,187,369,0,1,4,14,0,0,0.0178571
3745,2,188,371,0,0.291,3,19,0,0,0.00510526
3473,0,189,373,0,1.042,3,19,0,0,0.0182807
3398,4,190,375,0,1,3,19,0,0,0.0175439
3052,1,191,377,0,0.458,3,19,0,0,0.00803509
1874,6,192,379,0,1.042,3,19,0,0,0.0182807
1965,7,193,381,0,1,3,19,0,0,0.0175439
310,1,194,383,0,1.083,3,19,0,0,0.019
1445,2,195,385,0,1,3,19,0,0,0.0175439
2734,3,196,387,0,0.417,3,19,0,0,0.00731579
2504,5,197,389,0,1,3,19,0,0,0.0175439
1266,0,198,391,0,1,3,19,0,0,0.0175439
1147,4,199,393,0,1.084,3,19,0,0,0.0190175
3839,6,200,395,0,0.334,3,20,0,0,0.00556667
2332,5,201,398,0,0.292,4,15,0,0,0.00486667
1801,1,202,400,0,0.333,3,20,0,0,0.00555
2722,7,203,402,0,0.292,3,20,0,0,0.00486667
1601,2,204,404,0,0.334,3,20,0,0,0.00556667
1821,0,205,406,0,0.292,4,15,0,0,0.00486667
898,3,206,408,0,0.375,3,20,0,0,0.00625
1447,4,207,411,0,1.125,4,15,0,0,0.01875
1248,5,208,414,0,1.083,4,15,0,0,0.01805
1342,6,209,416,0,0.333,4,15,0,0,0.00555
1170,1,210,419,0,1.125,4,15,0,0,0.01875
1101,7,211,422,0,0.334,4,15,0,0,0.00556667
884,2,212,424,0,0.584,4,15,0,0,0.00973333
707,0,213,426,0,1.208,4,15,0,0,0.0201333
680,3,214,428,0,1.25,4,15,0,0,0.0208333
443,4,215,430,0,1.166,4,15,0,0,0.0194333
1109,6,216,432,0,1.667,5,12,0,0,0.0277833
1264,1,217,433,0,1.042,6,10,0,0,0.0173667
3502,7,218,435,0,0.791,3,21,0,0,0.0125556
3376,2,219,437,0,1.041,3,21,0,0,0.0165238
3599,5,220,439,0,1.25,5,12,0,0,0.0208333
2586,0,221,441,0,1.125,3,21,0,0,0.0178571
1509,4,222,443,0,1.125,3,21,0,0,0.0178571
731,1,223,445,0,1.125,3,21,0,0,0.0178571
2192,3,224,447,0,0.958,3,21,0,0,0.0152063
1074,6,225,449,0,1.084,3,21,0,0,0.0172063
3792,2,226,451,0,1.208,4,16,0,0,0.018875
581,7,227,453,0,1.042,3,21,0,0,0.0165397
2671,0,228,456,0,1.208,4,16,0,0,0.018875
3234,5,229,459,0,1.167,4,16,0,0,0.0182344
1330,3,230,462,0,1.042,4,16,0,0,0.0162813
2223,1,231,465,0,1.416,4,16,0,0,0.022125
1087,2,232,468,0,1,4,16,0,0,0.015625
2391,4,233,470,0,1.042,4,16,0,0,0.0162813
1135,6,234,473,0,1.042,4,16,0,0,0.0162813
945,7,235,476,0,1.25,4,16,0,0,0.0195312
692,0,236,478,0,1.584,4,16,0,0,0.02475
617,5,237,481,0,1.125,4,16,0,0,0.0175781
291,3,238,484,0,1.041,4,16,0,0,0.0162656
24,1,239,487,0,1.209,4,16,0,0,0.0188906
2497,2,240,489,0,1.125,3,22,0,0,0.0170455
1449,6,241,491,0,1.292,3,22,0,0,0.0195758
1354,5,242,492,0,0.959,6,11,0,0,0.0145303
2217,4,243,494,0,1.125,3,22,0,0,0.0170455
1279,7,244,496,0,1.042,3,22,0,0,0.0157879
2887,3,245,499,0,1.209,4,17,0,0,0.0177794
2324,1,246,501,0,1.292,4,17,0,0,0.019
1717,5,247,504,0,0.417,4,17,0,0,0.00613235
784,0,248,506,0,1.125,3,22,0,0,0.0170455
1425,4,249,509,0,1.208,4,17,0,0,0.0177647
2095,6,250,511,0,1.166,4,17,0,0,0.0171471
452,7,251,514,0,1.125,4,17,0,0,0.0165441
255,3,252,516,0,1.125,4,17,0,0,0.0165441
141,1,253,519,0,1.5,4,17,0,0,0.0220588
813,4,254,521,0,1.25,5,14,0,0,0.0178571
2224,2,255,523,0,1.291,4,17,0,0,0.0189853
957,0,256,525,0,0.625,5,14,0,0,0.00892857
2156,5,257,527,0,1.208,5,14,0,0,0.0172571
292,6,258,529,0,1.334,5,14,0,0,0.0190571
3880,7,259,532,0,1.25,4,18,0,0,0.0173611
2919,3,260,535,0,1.292,4,18,0,0,0.0179444
2762,1,261,538,0,1.084,4,18,0,0,0.0150556
1666,0,262,541,0,1.25,4,18,0,0,0.0173611
2059,4,263,544,0,1.25,4,18,0,0,0.0173611
1543,5,264,547,0,1.25,4,18,0,0,0.0173611
1538,6,265,550,0,1.041,4,18,0,0,0.0144583
1441,7,266,552,0,1.125,4,18,0,0,0.015625
1672,2,267,555,0,0.875,4,18,0,0,0.0121528
1357,3,268,558,0,0.375,4,18,0,0,0.00520833
1343,0,269,561,0,1.417,4,18,0,0,0.0196806
1353,1,270,564,0,1.125,4,18,0,0,0.015625
1253,4,271,567,0,1.333,4,18,0,0,0.0185139
1239,5,272,570,0,0.958,4,18,0,0,0.0133056
1052,2,273,573,0,1.25,4,18,0,0,0.0173611
1070,7,274,575,0,1.208,4,18,0,0,0.0167778
1103,6,275,578,0,1.292,4,18,0,0,0.0179444
983,3,276,581,0,0.375,4,18,0,0,0.00520833
816,1,277,583,0,0.708,4,18,0,0,0.00983333
823,0,278,586,0,1.292,4,18,0,0,0.0179444
211,7,279,588,0,0.875,4,18,0,0,0.0121528
442,4,280,591,0,1.166,4,18,0,0,0.0161944
428,5,281,593,0,0.416,4,18,0,0,0.00577778
315,2,282,596,0,0.375,4,18,0,0,0.00520833
116,3,283,599,0,1.25,4,18,0,0,0.0173611
171,6,284,602,0,1.125,4,18,0,0,0.015625
21,1,285,604,0,0.375,4,18,0,0,0.00520833
1296,2,286,606,0,0.458,5,15,0,0,0.00610667
304,0,287,607,0,0.375,6,12,0,0,0.00520833
2617,5,288,610,0,0.333,5,15,0,0,0.00444
87,7,289,611,0,0.459,6,12,0,0,0.006375
2122,4,290,613,0,0.375,3,25,0,0,0.005
2907,3,291,616,0,0.375,4,19,0,0,0.00493421
1955,0,292,618,0,1.375,4,19,0,0,0.0180921
2550,1,293,621,0,0.375,4,19,0,0,0.00493421
1783,7,294,624,0,0.375,4,19,0,0,0.00493421
2386,2,295,629,0,1.375,4,19,0,0,0.0180921
2832,,569,297,297,633,633,0,0,0.375,0.416,4,4,19,19,0,00,0,0.005473680.00493421

2832,,569,297,297,633,633,0,0,0.375,0.416,4,4,19,19,0,00,0,0.005473680.00493421

1586,4,298,636,0,0.458,4,19,0,0,0.00602632
1526,3,299,639,0,0.375,4,19,0,0,0.00493421
1298,1,300,642,0,0.375,4,19,0,0,0.00493421
1506,0,301,645,0,0.417,4,19,0,0,0.00548684
1251,7,302,648,0,0.334,4,19,0,0,0.00439474
947,5,303,651,0,0.334,4,19,0,0,0.00439474
936,4,304,654,0,0.375,4,19,0,0,0.00493421
1081,6,305,657,0,0.333,4,19,0,0,0.00438158
1158,2,306,660,0,0.375,4,19,0,0,0.00493421
858,3,307,663,0,0.375,4,19,0,0,0.00493421
826,1,308,666,0,0.375,4,19,0,0,0.00493421
274,0,309,669,0,0.5,4,19,0,0,0.00657895
236,5,310,672,0,0.708,4,19,0,0,0.00931579
254,7,311,675,0,1.167,4,19,0,0,0.0153553
60,4,312,678,0,1.292,4,19,0,0,0.017
53,6,313,681,0,1.166,4,19,0,0,0.0153421
384,2,314,682,0,1.125,6,13,0,0,0.0144231
2851,5,315,685,0,0.666,4,20,0,0,0.008325
3876,3,316,688,0,1.167,4,20,0,0,0.0145875
3659,0,317,691,0,0.417,4,20,0,0,0.0052125
3794,1,318,694,0,0.459,4,20,0,0,0.0057375
2799,7,319,697,0,0.375,4,20,0,0,0.0046875
2684,4,320,700,0,1.208,4,20,0,0,0.0151
2299,2,321,703,0,0.5,4,20,0,0,0.00625
2387,6,322,706,0,0.375,4,20,0,0,0.0046875
1910,1,323,709,0,0.375,4,20,0,0,0.0046875
2233,3,324,712,0,0.416,4,20,0,0,0.0052
2243,5,325,715,0,0.417,4,20,0,0,0.0052125
1854,7,326,718,0,0.875,4,20,0,0,0.0109375
1813,4,327,721,0,0.375,4,20,0,0,0.0046875
2232,0,328,724,0,0.417,4,20,0,0,0.0052125
1487,3,329,727,0,1.292,4,20,0,0,0.01615
1412,7,330,730,0,1.125,4,20,0,0,0.0140625
1770,6,331,732,0,0.375,4,20,0,0,0.0046875
1778,2,332,735,0,1.209,4,20,0,0,0.0151125
1576,1,333,738,0,1.125,4,20,0,0,0.0140625
1430,5,334,741,0,0.583,4,20,0,0,0.0072875
1142,0,335,745,0,0.375,4,20,0,0,0.0046875
1178,4,336,747,0,0.375,4,20,0,0,0.0046875
902,7,337,750,0,0.375,4,20,0,0,0.0046875
989,3,338,753,0,0.375,4,20,0,0,0.0046875
770,6,339,756,0,0.417,4,20,0,0,0.0052125
695,1,340,759,0,1.75,4,20,0,0,0.021875
735,2,341,762,0,0.375,4,20,0,0,0.0046875
553,0,342,765,0,1.292,4,20,0,0,0.01615
305,3,343,767,0,1.25,4,20,0,0,0.015625
474,4,344,770,0,1.208,4,20,0,0,0.0151
344,7,345,773,0,1.166,4,20,0,0,0.014575
261,6,346,775,0,1.292,4,20,0,0,0.01615
1630,2,347,776,0,0.417,5,16,0,0,0.0052125
665,5,348,779,0,1.125,4,20,0,0,0.0140625
1400,0,349,781,0,0.417,5,16,0,0,0.0052125
1391,3,350,783,0,0.375,5,16,0,0,0.0046875
2637,1,351,785,0,1.167,5,16,0,0,0.0145875
48,4,352,787,0,0.416,5,16,0,0,0.0052
2999,6,353,790,0,0.375,4,21,0,0,0.00446429
506,7,354,792,0,0.375,3,27,0,0,0.00462963
2764,5,355,795,0,1.333,4,21,0,0,0.015869
2847,2,356,798,0,0.417,4,21,0,0,0.00496429
2573,3,357,801,0,0.459,4,21,0,0,0.00546429
2756,0,358,804,0,0.458,4,21,0,0,0.00545238
2537,1,359,807,0,0.458,4,21,0,0,0.00545238
2274,4,360,810,0,0.375,4,21,0,0,0.00446429
2062,6,361,813,0,0.75,4,21,0,0,0.00892857
1949,7,362,816,0,0.375,4,21,0,0,0.00446429
1465,2,363,819,0,0.417,4,21,0,0,0.00496429
1779,5,364,822,0,0.417,4,21,0,0,0.00496429
1461,3,365,825,0,0.417,4,21,0,0,0.00496429
846,7,366,828,0,0.416,4,21,0,0,0.00495238
873,4,367,831,0,1.292,4,21,0,0,0.015381
1047,1,368,834,0,1.208,4,21,0,0,0.014381
792,2,369,837,0,0.5,4,21,0,0,0.00595238
791,5,370,840,0,1.291,4,21,0,0,0.015369
1310,0,371,843,0,1.25,4,21,0,0,0.014881
852,6,372,846,0,0.458,4,21,0,0,0.00545238
749,3,373,848,0,0.5,4,21,0,0,0.00595238
65,4,374,850,0,1.583,4,21,0,0,0.0188452
529,7,375,853,0,0.459,4,21,0,0,0.00546429
913,0,376,854,0,1.5,7,12,0,0,0.0178571
1225,6,377,857,0,0.416,5,17,0,0,0.00489412
1257,2,378,858,0,0.5,7,12,0,0,0.00595238
1272,1,379,859,0,0.459,7,12,0,0,0.00546429
1026,3,380,861,0,0.5,5,17,0,0,0.00588235
1018,5,381,862,0,1.583,7,12,0,0,0.0188452
3877,7,382,865,0,0.459,4,22,0,0,0.00521591
3898,4,383,868,0,0.459,4,22,0,0,0.00521591
3867,0,384,871,0,0.416,4,22,0,0,0.00472727
3650,2,385,873,0,0.541,4,22,0,0,0.00614773
3441,1,386,876,0,0.417,4,22,0,0,0.00473864
3117,3,387,879,0,0.416,4,22,0,0,0.00472727
3746,6,388,882,0,0.417,4,22,0,0,0.00473864
3065,5,389,885,0,0.458,4,22,0,0,0.00520455
3026,7,390,888,0,0.5,4,22,0,0,0.00568182
2888,4,391,891,0,0.5,4,22,0,0,0.00568182
2868,0,392,894,0,1.458,4,22,0,0,0.0165682
2759,1,393,897,0,1.333,4,22,0,0,0.0151477
2836,2,394,900,0,0.458,4,22,0,0,0.00520455
2622,6,395,903,0,0.375,4,22,0,0,0.00426136
2664,3,396,906,0,0.416,4,22,0,0,0.00472727
2499,5,397,909,0,0.416,4,22,0,0,0.00472727
2449,7,398,912,0,0.542,4,22,0,0,0.00615909
2306,4,399,915,0,0.5,4,22,0,0,0.00568182
1750,2,400,918,0,1.416,4,22,0,0,0.0160909
2057,0,401,921,0,0.417,4,22,0,0,0.00473864
2003,1,402,924,0,0.417,4,22,0,0,0.00473864
1659,3,403,927,0,0.5,4,22,0,0,0.00568182
1710,6,404,930,0,0.459,4,22,0,0,0.00521591
1637,5,405,933,0,0.375,4,22,0,0,0.00426136
1395,4,406,936,0,1.458,4,22,0,0,0.0165682
1521,7,407,939,0,0.417,4,22,0,0,0.00473864
1267,1,408,942,0,0.5,4,22,0,0,0.00568182
1374,2,409,945,0,1.542,4,22,0,0,0.0175227
1358,0,410,948,0,0.5,4,22,0,0,0.00568182
959,3,411,951,0,0.416,4,22,0,0,0.00472727
933,6,412,954,0,0.584,4,22,0,0,0.00663636
914,5,413,957,0,1.5,4,22,0,0,0.0170455
734,4,414,960,0,1.375,4,22,0,0,0.015625
504,2,415,963,0,0.458,4,22,0,0,0.00520455
571,1,416,966,0,1.333,4,22,0,0,0.0151477
575,7,417,969,0,0.5,4,22,0,0,0.00568182
460,0,418,972,0,1.625,4,22,0,0,0.0184659
456,3,419,975,0,0.917,4,22,0,0,0.0104205
380,6,420,978,0,0.417,4,22,0,0,0.00473864
336,5,421,981,0,0.458,4,22,0,0,0.00520455
130,2,422,984,0,0.458,4,22,0,0,0.00520455
74,1,423,987,0,0.459,4,22,0,0,0.00521591
194,4,424,990,0,0.5,4,22,0,0,0.00568182
55,7,425,993,0,0.417,4,22,0,0,0.00473864
39,0,426,996,0,1.542,4,22,0,0,0.0175227
3056,3,427,999,0,1.541,5,18,0,0,0.0171222
2579,5,428,1001,0,1.417,5,18,0,0,0.0157444
2618,6,429,1004,0,0.5,5,18,0,0,0.00555556
1454,1,430,1007,0,1.542,5,18,0,0,0.0171333
2366,2,431,1010,0,0.5,5,18,0,0,0.00555556
515,7,432,1012,0,0.458,5,18,0,0,0.00508889
586,4,433,1015,0,0.417,5,18,0,0,0.00463333
107,0,434,1017,0,0.458,5,18,0,0,0.00508889
3131,3,435,1018,0,0.583,6,15,0,0,0.00647778
979,5,436,1020,0,1.375,6,15,0,0,0.0152778
733,2,437,1021,0,0.458,7,13,0,0,0.00503297
2645,1,438,1022,0,0.5,7,13,0,0,0.00549451
840,6,439,1024,0,0.5,6,15,0,0,0.00555556
3824,7,440,1027,0,1.625,4,23,0,0,0.017663
3645,4,441,1030,0,0.458,4,23,0,0,0.00497826
3602,0,442,1033,0,0.458,4,23,0,0,0.00497826
3480,5,443,1036,0,0.5,4,23,0,0,0.00543478
3578,3,444,1039,0,0.542,4,23,0,0,0.0058913
3479,2,445,1042,0,0.5,4,23,0,0,0.00543478
3220,1,446,1045,0,0.459,4,23,0,0,0.00498913
3092,6,447,1048,0,0.458,4,23,0,0,0.00497826
2521,0,448,1051,0,1.5,4,23,0,0,0.0163043
2859,7,449,1054,0,0.417,4,23,0,0,0.00453261
2719,4,450,1057,0,0.417,4,23,0,0,0.00453261
2380,5,451,1060,0,0.542,4,23,0,0,0.0058913
2303,3,452,1063,0,1.666,4,23,0,0,0.0181087
2152,2,453,1066,0,0.458,4,23,0,0,0.00497826
896,4,454,1069,0,0.541,4,23,0,0,0.00588043
1227,0,455,1072,0,0.459,4,23,0,0,0.00498913
1775,6,456,1075,0,0.5,4,23,0,0,0.00543478
2137,1,457,1077,0,1.375,4,23,0,0,0.0149457
838,5,458,1080,0,0.583,4,23,0,0,0.00633696
1218,7,459,1083,0,0.459,4,23,0,0,0.00498913
786,3,460,1086,0,0.417,4,23,0,0,0.00453261
773,2,461,1089,0,0.416,4,23,0,0,0.00452174
558,5,462,1092,0,0.459,4,23,0,0,0.00498913
704,4,463,1095,0,0.458,4,23,0,0,0.00497826
568,1,464,1098,0,0.542,4,23,0,0,0.0058913
483,7,465,1101,0,1.584,4,23,0,0,0.0172174
678,0,466,1104,0,0.5,4,23,0,0,0.00543478
624,6,467,1107,0,0.459,4,23,0,0,0.00498913
233,2,468,1110,0,0.541,4,23,0,0,0.00588043
1640,1,469,1113,0,1.75,5,19,0,0,0.0184211
369,3,470,1116,0,1.417,4,23,0,0,0.0154022
61,5,471,1119,0,1.583,4,23,0,0,0.0172065
1383,7,472,1122,0,0.459,5,19,0,0,0.00483158
1016,0,473,1125,0,0.459,5,19,0,0,0.00483158
715,6,474,1128,0,1.375,5,19,0,0,0.0144737
6,4,475,1131,0,0.583,4,23,0,0,0.00633696
2,1,476,1134,0,0.792,5,19,0,0,0.00833684
604,2,477,1137,0,1.5,5,19,0,0,0.0157895
3718,3,478,1140,0,0.5,4,24,0,0,0.00520833
3666,5,479,1143,0,1.791,4,24,0,0,0.0186562
2965,6,480,1146,0,1.5,4,24,0,0,0.015625
2856,4,481,1148,0,1.917,4,24,0,0,0.0199688
3635,7,482,1151,0,0.458,4,24,0,0,0.00477083
3275,0,483,1154,0,0.583,4,24,0,0,0.00607292
2776,2,484,1157,0,0.5,4,24,0,0,0.00520833
2814,1,485,1160,0,0.584,4,24,0,0,0.00608333
